tol,Ecut,c11,c12,c44,stress,dstress
1.0e-6,29.0,32.60605864010837,5.50988548138476,4.975422313798042,"[1.0197852304066165e-7, 1.0084790515200385e-7, 1.008479051519903e-7, -2.4539564918850523e-13, 0.0, 0.0]","[0.0011082574094762405, 0.00018727720137872903, 0.00018727720137872903, 0.00016911116751036346, 0.0, 0.0]"
