tol,Ecut,c11,c12,c44,stress,dstress
1.0e-8,29.0,32.6061366829891,5.509902507543284,4.97546895395512,"[9.954977021356428e-8, 9.955109743838171e-8, 9.955109743836816e-8, -8.567369401121449e-14, 0.0, 0.0]","[0.001108260062099846, 0.0001872777800860959, 0.0001872777800860959, 0.0001691127527770843, 0.0, 0.0]"
