tol,Ecut,c11,c12,c44,stress,dstress
1e-2,18.0,153.0812297843994,56.42171070629316,99.68976790535801,"[-6.841277588629056e-7, -7.543134625018251e-7, -7.543134625018251e-7, 1.3045614089497442e-7, 0.0, 0.0]","[0.005203125254507355, 0.001917734971765557, 0.0019177349717655566, 0.0033883863471366356, 0.0, 0.0]"
