tol,Ecut,c11,c12,c44,stress,dstress
1e-8,18.0,153.0503743905288,56.442072674077124,99.72657634483953,"[1.7944925881624575e-11, 1.6545151411569668e-11, 1.6545151418345932e-11, 4.03530437043566e-12, 0.0, 0.0]","[0.005202076500984064, 0.001918427060984839, 0.0019184270609848386, 0.0033896374405679793, 0.0, 0.0]"
