tol,Ecut,c11,c12,c44,stress,dstress
1.0e-12,41.0,1056.886414754384,125.18130985122606,564.6239727363072,"[-5.16081760962845e-12, -5.1612304789163885e-12, -5.1612304789163885e-12, -7.806248628858222e-15, 0.0, 0.0]","[0.0359228391586562, 0.004254826248760659, 0.00425482624876066, 0.01919117880083784, 0.0, 0.0]"
