tol,Ecut,c11,c12,c44,stress,dstress
1.0e-8,41.0,1056.886415021664,125.18130992099478,564.6239726980127,"[-1.0378830122494221e-11, -9.631552893023428e-12, -9.631552920128482e-12, -5.025372737860412e-13, 0.0, 0.0]","[0.03592283916774086, 0.00425482625113205, 0.00425482625113205, 0.01919117879953624, 0.0, 0.0]"
