tol,Ecut,c11,c12,c44,stress,dstress
1.0e-10,41.0,1056.8864147804034,125.18130987531111,564.6239727178955,"[-6.2366511580375476e-12, -6.216650634484518e-12, -6.216650661589572e-12, 7.529112564051766e-15, 0.0, 0.0]","[0.03592283915954057, 0.004254826249579294, 0.004254826249579294, 0.01919117880021204, 0.0, 0.0]"
