tol,Ecut,c11,c12,c44,stress,dstress
0.01,29.0,31.114133976906132,5.146506731605534,4.546900862897584,"[2.029313920555694e-5, 2.038243000500317e-5, 2.038243000500317e-5, 3.261510033872202e-8, 0.0, 0.0]","[0.0010575479207697352, 0.00017492620868948502, 0.00017492620868948496, 0.0001545460194094594, 0.0, 0.0]"
