tol,Ecut,c11,c12,c44,stress,dstress
0.0001,29.0,32.61107036793368,5.511029835398079,4.979193777380488,"[-5.2749152668056997e-8, 3.5815817284233584e-8, 3.5815817284233584e-8, -3.2119164442669596e-9, 0.0, 0.0]","[0.001108427754643008, 0.0001873160971811418, 0.00018731609718114175, 0.00016923935695226905, 0.0, 0.0]"
