tol,Ecut,c11,c12,c44,stress,dstress
1e-6,18.0,153.05048943175348,56.44207540963484,99.72662917190382,"[-7.689982776277764e-10, -8.01192649842132e-10, -8.011926498489082e-10, 4.14515140820514e-12, 0.0, 0.0]","[0.005202080411155823, 0.001918427153964556, 0.0019184271539645554, 0.0033896392361234024, 0.0, 0.0]"
