tol,Ecut,c11,c12,c44,stress,dstress
1.0e-12,29.0,32.60613704076944,5.509902647168724,4.97546906646501,"[9.954596290540762e-8, 9.954596117602173e-8, 9.954596117603528e-8, -2.2041178574927918e-17, 0.0, 0.0]","[0.0011082600742605524, 0.00018727778483186813, 0.00018727778483186808, 0.00016911275660121776, 0.0, 0.0]"
