tol,Ecut,c11,c12,c44,stress,dstress
1e-10,18.0,153.05037556264844,56.44207282266205,99.72657670559613,"[1.2101449277215314e-12, 1.2117948314173572e-12, 1.2117948381936208e-12, -3.6364846499205854e-14, 0.0, 0.0]","[0.005202076540823602, 0.001918427066035138, 0.0019184270660351375, 0.003389637452829847, 0.0, 0.0]"
