tol,Ecut,c11,c12,c44,stress,dstress
1e-12,18.0,153.05037557410014,56.442072822721535,99.72657670995767,"[1.0057561657300813e-12, 1.0057124742919067e-12, 1.0057124742919067e-12, -1.8575974537059326e-15, 0.0, 0.0]","[0.0052020765412128375, 0.0019184270660371598, 0.0019184270660371596, 0.0033896374529780926, 0.0, 0.0]"
